card_id,client_id,card_brand,card_type,card_number,cvv,has_chip,num_cards_issued,credit_limit,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards
5327.0,1992.0,Visa,Debit (Prepaid),4735444171765440.0,440.0,YES,1.0,$71,63.0,72.0,1956.0,7.0,Female,457 Summit Lane,36.61,-89.81,$11636,$23725,$47647,710.0,5.0
1132.0,1992.0,Visa,Debit,4346364600707726.0,819.0,YES,1.0,$10374,63.0,72.0,1956.0,7.0,Female,457 Summit Lane,36.61,-89.81,$11636,$23725,$47647,710.0,5.0
4442.0,1992.0,Visa,Debit,4464255837780501.0,11.0,YES,1.0,$13382,63.0,72.0,1956.0,7.0,Female,457 Summit Lane,36.61,-89.81,$11636,$23725,$47647,710.0,5.0
3797.0,1992.0,Visa,Debit,4169528920281151.0,372.0,YES,1.0,$11063,63.0,72.0,1956.0,7.0,Female,457 Summit Lane,36.61,-89.81,$11636,$23725,$47647,710.0,5.0
705.0,968.0,Mastercard,Credit,5013961450307351.0,831.0,YES,2.0,$700,21.0,69.0,1998.0,9.0,Female,89 Oak Lane,42.88,-78.85,$14456,$29475,$48741,722.0,1.0
5974.0,19.0,Mastercard,Debit (Prepaid),5885996845393849.0,676.0,YES,2.0,$55,82.0,68.0,1937.0,5.0,Female,6577 Catherine Lane,34.41,-119.7,$23071,$34903,$1336,630.0,1.0
1133.0,1605.0,Visa,Debit,4607163659779577.0,954.0,YES,1.0,$18358,39.0,67.0,1980.0,5.0,Male,9995 Pine Avenue,39.5,-84.37,$19293,$39336,$43747,690.0,3.0
3231.0,1605.0,Visa,Credit,4050809280792654.0,906.0,YES,1.0,$8700,39.0,67.0,1980.0,5.0,Male,9995 Pine Avenue,39.5,-84.37,$19293,$39336,$43747,690.0,3.0
5975.0,1605.0,Mastercard,Debit,5242747753340318.0,558.0,YES,2.0,$1966,39.0,67.0,1980.0,5.0,Male,9995 Pine Avenue,39.5,-84.37,$19293,$39336,$43747,690.0,3.0
3123.0,463.0,Mastercard,Debit,5043650081401232.0,56.0,YES,1.0,$13257,32.0,74.0,1987.0,5.0,Female,412 Fifth Boulevard,40.71,-73.99,$19744,$40256,$0,719.0,2.0
5746.0,463.0,Visa,Debit,4049537564126777.0,952.0,YES,1.0,$20297,32.0,74.0,1987.0,5.0,Female,412 Fifth Boulevard,40.71,-73.99,$19744,$40256,$0,719.0,2.0
1986.0,1365.0,Visa,Credit,4868636850065871.0,143.0,YES,2.0,$7500,18.0,65.0,2002.0,2.0,Male,6039 Valley Stream Street,38.23,-122.56,$26752,$54547,$92901,751.0,1.0
3328.0,809.0,Mastercard,Debit,5751825449090351.0,741.0,YES,1.0,$31696,54.0,66.0,1965.0,5.0,Female,2855 Sixth Avenue,41.76,-88.15,$41979,$85596,$159101,618.0,1.0
1202.0,590.0,Amex,Credit,361343872480844.0,837.0,YES,2.0,$7400,37.0,66.0,1982.0,6.0,Male,300 West Avenue,34.17,-86.83,$17198,$35060,$39104,724.0,2.0
262.0,590.0,Visa,Debit,4770207045170231.0,959.0,NO,2.0,$7644,37.0,66.0,1982.0,6.0,Male,300 West Avenue,34.17,-86.83,$17198,$35060,$39104,724.0,2.0
2555.0,1904.0,Visa,Credit,4906330160441425.0,740.0,NO,1.0,$13600,69.0,70.0,1951.0,2.0,Male,5844 Littlewood Street,35.95,-95.38,$15195,$30983,$10019,757.0,5.0
2575.0,1904.0,Mastercard,Debit (Prepaid),5018139436441141.0,978.0,YES,1.0,$40,69.0,70.0,1951.0,2.0,Male,5844 Littlewood Street,35.95,-95.38,$15195,$30983,$10019,757.0,5.0
3656.0,1904.0,Mastercard,Debit (Prepaid),5560959222277430.0,327.0,YES,2.0,$61,69.0,70.0,1951.0,2.0,Male,5844 Littlewood Street,35.95,-95.38,$15195,$30983,$10019,757.0,5.0
1004.0,1904.0,Mastercard,Debit,5660745375245497.0,27.0,YES,1.0,$7597,69.0,70.0,1951.0,2.0,Male,5844 Littlewood Street,35.95,-95.38,$15195,$30983,$10019,757.0,5.0
2498.0,1904.0,Visa,Credit,4424092813863775.0,996.0,NO,2.0,$9900,69.0,70.0,1951.0,2.0,Male,5844 Littlewood Street,35.95,-95.38,$15195,$30983,$10019,757.0,5.0
1120.0,545.0,Mastercard,Debit,5500745251339739.0,290.0,YES,2.0,$7898,55.0,67.0,1964.0,10.0,Male,22 First Boulevard,40.67,-89.54,$22416,$45707,$113194,715.0,3.0
6140.0,545.0,Amex,Credit,312560176162838.0,667.0,YES,1.0,$12700,55.0,67.0,1964.0,10.0,Male,22 First Boulevard,40.67,-89.54,$22416,$45707,$113194,715.0,3.0
5802.0,545.0,Visa,Debit,4026064532527532.0,850.0,NO,1.0,$34329,55.0,67.0,1964.0,10.0,Male,22 First Boulevard,40.67,-89.54,$22416,$45707,$113194,715.0,3.0
2125.0,789.0,Mastercard,Debit,5733951015747886.0,629.0,NO,1.0,$25206,43.0,60.0,1976.0,11.0,Female,429 Grant Boulevard,39.59,-75.17,$24417,$49788,$83932,690.0,3.0
4523.0,789.0,Mastercard,Debit (Prepaid),5358041053681348.0,787.0,YES,1.0,$89,43.0,60.0,1976.0,11.0,Female,429 Grant Boulevard,39.59,-75.17,$24417,$49788,$83932,690.0,3.0
2269.0,789.0,Visa,Debit,4466987531926977.0,542.0,YES,3.0,$15143,43.0,60.0,1976.0,11.0,Female,429 Grant Boulevard,39.59,-75.17,$24417,$49788,$83932,690.0,3.0
3071.0,742.0,Mastercard,Credit,5867727546265982.0,868.0,YES,2.0,$12700,69.0,67.0,1950.0,12.0,Female,829 Mill Boulevard,38.74,-77.48,$24016,$50753,$20226,698.0,4.0
4751.0,742.0,Visa,Debit (Prepaid),4021365419633529.0,489.0,YES,2.0,$53,69.0,67.0,1950.0,12.0,Female,829 Mill Boulevard,38.74,-77.48,$24016,$50753,$20226,698.0,4.0
3900.0,742.0,Mastercard,Debit (Prepaid),5451240838028180.0,89.0,YES,2.0,$67,69.0,67.0,1950.0,12.0,Female,829 Mill Boulevard,38.74,-77.48,$24016,$50753,$20226,698.0,4.0
3943.0,742.0,Mastercard,Debit,5524375174709990.0,727.0,NO,2.0,$22839,69.0,67.0,1950.0,12.0,Female,829 Mill Boulevard,38.74,-77.48,$24016,$50753,$20226,698.0,4.0
706.0,612.0,Mastercard,Debit,5184750031787695.0,395.0,YES,1.0,$17252,88.0,67.0,1931.0,9.0,Female,336 North Street,39.09,-84.51,$18959,$16296,$667,838.0,7.0
2294.0,612.0,Visa,Debit,4414457303374738.0,962.0,YES,1.0,$19103,88.0,67.0,1931.0,9.0,Female,336 North Street,39.09,-84.51,$18959,$16296,$667,838.0,7.0
4031.0,612.0,Visa,Debit,4622792344518889.0,682.0,NO,1.0,$15619,88.0,67.0,1931.0,9.0,Female,336 North Street,39.09,-84.51,$18959,$16296,$667,838.0,7.0
2375.0,612.0,Mastercard,Debit,5288684620224628.0,742.0,YES,1.0,$17512,88.0,67.0,1931.0,9.0,Female,336 North Street,39.09,-84.51,$18959,$16296,$667,838.0,7.0
186.0,612.0,Visa,Credit,4446204059905464.0,745.0,YES,1.0,$9300,88.0,67.0,1931.0,9.0,Female,336 North Street,39.09,-84.51,$18959,$16296,$667,838.0,7.0
3512.0,612.0,Discover,Credit,6459832607723477.0,613.0,YES,2.0,$9300,88.0,67.0,1931.0,9.0,Female,336 North Street,39.09,-84.51,$18959,$16296,$667,838.0,7.0
4925.0,612.0,Mastercard,Debit,5116412114054866.0,641.0,YES,1.0,$13584,88.0,67.0,1931.0,9.0,Female,336 North Street,39.09,-84.51,$18959,$16296,$667,838.0,7.0
1437.0,536.0,Amex,Credit,361660199951264.0,359.0,YES,2.0,$8300,21.0,62.0,1998.0,8.0,Male,894 Catherine Boulevard,42.93,-74.62,$15242,$31077,$89659,789.0,5.0
940.0,536.0,Visa,Credit,4177943531666106.0,935.0,YES,1.0,$7000,21.0,62.0,1998.0,8.0,Male,894 Catherine Boulevard,42.93,-74.62,$15242,$31077,$89659,789.0,5.0
707.0,536.0,Mastercard,Debit (Prepaid),5274198815905606.0,614.0,YES,1.0,$80,21.0,62.0,1998.0,8.0,Male,894 Catherine Boulevard,42.93,-74.62,$15242,$31077,$89659,789.0,5.0
941.0,536.0,Visa,Debit,4868987724427798.0,851.0,YES,1.0,$3678,21.0,62.0,1998.0,8.0,Male,894 Catherine Boulevard,42.93,-74.62,$15242,$31077,$89659,789.0,5.0
708.0,536.0,Mastercard,Debit,5979708797094587.0,245.0,YES,1.0,$5826,21.0,62.0,1998.0,8.0,Male,894 Catherine Boulevard,42.93,-74.62,$15242,$31077,$89659,789.0,5.0
1438.0,523.0,Amex,Credit,321786749835899.0,747.0,YES,2.0,$8200,27.0,65.0,1992.0,6.0,Female,444 Forest Boulevard,42.77,-86.1,$18877,$38487,$28032,773.0,4.0
2713.0,523.0,Discover,Credit,6364215863625390.0,14.0,YES,1.0,$13000,27.0,65.0,1992.0,6.0,Female,444 Forest Boulevard,42.77,-86.1,$18877,$38487,$28032,773.0,4.0
3612.0,523.0,Mastercard,Debit,5690509651153906.0,573.0,YES,2.0,$20430,27.0,65.0,1992.0,6.0,Female,444 Forest Boulevard,42.77,-86.1,$18877,$38487,$28032,773.0,4.0
709.0,523.0,Mastercard,Credit,5008598572977474.0,232.0,YES,1.0,$8300,27.0,65.0,1992.0,6.0,Female,444 Forest Boulevard,42.77,-86.1,$18877,$38487,$28032,773.0,4.0
2771.0,928.0,Mastercard,Debit,5578069135826637.0,703.0,YES,1.0,$10882,59.0,66.0,1960.0,12.0,Female,26 Martin Luther King Drive,29.76,-95.38,$15862,$32347,$82667,784.0,7.0
3572.0,928.0,Visa,Debit,4323438857314993.0,40.0,YES,1.0,$19454,59.0,66.0,1960.0,12.0,Female,26 Martin Luther King Drive,29.76,-95.38,$15862,$32347,$82667,784.0,7.0
3152.0,928.0,Mastercard,Debit,5075857376370680.0,982.0,YES,1.0,$19624,59.0,66.0,1960.0,12.0,Female,26 Martin Luther King Drive,29.76,-95.38,$15862,$32347,$82667,784.0,7.0
1203.0,928.0,Amex,Credit,322674119450622.0,250.0,YES,1.0,$8700,59.0,66.0,1960.0,12.0,Female,26 Martin Luther King Drive,29.76,-95.38,$15862,$32347,$82667,784.0,7.0
710.0,928.0,Mastercard,Credit,5253140087088071.0,945.0,YES,1.0,$8000,59.0,66.0,1960.0,12.0,Female,26 Martin Luther King Drive,29.76,-95.38,$15862,$32347,$82667,784.0,7.0
4528.0,928.0,Visa,Debit,4565738687713649.0,549.0,YES,1.0,$14540,59.0,66.0,1960.0,12.0,Female,26 Martin Luther King Drive,29.76,-95.38,$15862,$32347,$82667,784.0,7.0
4335.0,928.0,Mastercard,Credit,5170430476017818.0,817.0,YES,1.0,$7300,59.0,66.0,1960.0,12.0,Female,26 Martin Luther King Drive,29.76,-95.38,$15862,$32347,$82667,784.0,7.0
3506.0,1642.0,Visa,Credit,4941217468452968.0,160.0,YES,2.0,$12200,37.0,66.0,1982.0,4.0,Female,48190 Plum Drive,39.96,-74.06,$19848,$40470,$41938,731.0,5.0
3573.0,1642.0,Visa,Credit,4222423291346252.0,67.0,YES,1.0,$5000,37.0,66.0,1982.0,4.0,Female,48190 Plum Drive,39.96,-74.06,$19848,$40470,$41938,731.0,5.0
5206.0,1642.0,Mastercard,Credit,5451362125568437.0,365.0,YES,1.0,$11200,37.0,66.0,1982.0,4.0,Female,48190 Plum Drive,39.96,-74.06,$19848,$40470,$41938,731.0,5.0
6034.0,1642.0,Visa,Credit,4759687155885583.0,34.0,NO,2.0,$11200,37.0,66.0,1982.0,4.0,Female,48190 Plum Drive,39.96,-74.06,$19848,$40470,$41938,731.0,5.0
4281.0,1642.0,Visa,Debit,4680328184934192.0,377.0,YES,1.0,$26730,37.0,66.0,1982.0,4.0,Female,48190 Plum Drive,39.96,-74.06,$19848,$40470,$41938,731.0,5.0
332.0,495.0,Mastercard,Credit,5678554364408518.0,255.0,YES,2.0,$11500,49.0,63.0,1970.0,8.0,Male,6427 Martin Luther King Drive,43.04,-76.14,$18649,$38028,$79101,831.0,4.0
1740.0,495.0,Mastercard,Debit,5622967893451771.0,227.0,YES,2.0,$16747,49.0,63.0,1970.0,8.0,Male,6427 Martin Luther King Drive,43.04,-76.14,$18649,$38028,$79101,831.0,4.0
2521.0,495.0,Visa,Debit,4337361376136363.0,943.0,YES,1.0,$11574,49.0,63.0,1970.0,8.0,Male,6427 Martin Luther King Drive,43.04,-76.14,$18649,$38028,$79101,831.0,4.0
137.0,495.0,Mastercard,Debit,5291637236164085.0,568.0,NO,1.0,$13772,49.0,63.0,1970.0,8.0,Male,6427 Martin Luther King Drive,43.04,-76.14,$18649,$38028,$79101,831.0,4.0
2625.0,166.0,Visa,Debit,4539775091869861.0,740.0,YES,1.0,$271,83.0,64.0,1936.0,4.0,Female,9915 Burns Lane,39.15,-75.51,$17634,$25567,$1001,665.0,3.0
5284.0,166.0,Amex,Credit,395311275502832.0,56.0,YES,2.0,$16100,83.0,64.0,1936.0,4.0,Female,9915 Burns Lane,39.15,-75.51,$17634,$25567,$1001,665.0,3.0
1741.0,166.0,Mastercard,Debit,5733441683735973.0,667.0,YES,2.0,$11039,83.0,64.0,1936.0,4.0,Female,9915 Burns Lane,39.15,-75.51,$17634,$25567,$1001,665.0,3.0
4836.0,1277.0,Mastercard,Credit,5685035507383249.0,135.0,YES,2.0,$19800,33.0,65.0,1987.0,1.0,Male,97542 Hillside Lane,43.1,-76.21,$25429,$51848,$86951,692.0,1.0
2714.0,718.0,Discover,Credit,6596755789941875.0,931.0,YES,2.0,$5700,48.0,63.0,1971.0,8.0,Male,7944 Hill Lane,41.64,-85.41,$14263,$29081,$56301,655.0,3.0
5796.0,718.0,Mastercard,Credit,5003485851351776.0,861.0,NO,1.0,$7200,48.0,63.0,1971.0,8.0,Male,7944 Hill Lane,41.64,-85.41,$14263,$29081,$56301,655.0,3.0
1189.0,718.0,Mastercard,Debit (Prepaid),5164766009976950.0,691.0,YES,2.0,$11,48.0,63.0,1971.0,8.0,Male,7944 Hill Lane,41.64,-85.41,$14263,$29081,$56301,655.0,3.0
711.0,1962.0,Mastercard,Debit,5422341110559659.0,939.0,YES,2.0,$45373,34.0,68.0,1985.0,9.0,Male,2066 Ninth Lane,41.8,-87.92,$45307,$92375,$156949,712.0,5.0
3371.0,1962.0,Visa,Credit,4415046745142821.0,166.0,NO,1.0,$21000,34.0,68.0,1985.0,9.0,Male,2066 Ninth Lane,41.8,-87.92,$45307,$92375,$156949,712.0,5.0
3798.0,1962.0,Visa,Debit,4343665057958607.0,665.0,YES,1.0,$43287,34.0,68.0,1985.0,9.0,Male,2066 Ninth Lane,41.8,-87.92,$45307,$92375,$156949,712.0,5.0
2594.0,1962.0,Visa,Debit,4452357307336469.0,260.0,YES,1.0,$42176,34.0,68.0,1985.0,9.0,Male,2066 Ninth Lane,41.8,-87.92,$45307,$92375,$156949,712.0,5.0
2126.0,1962.0,Mastercard,Debit,5322921857948894.0,534.0,YES,2.0,$19789,34.0,68.0,1985.0,9.0,Male,2066 Ninth Lane,41.8,-87.92,$45307,$92375,$156949,712.0,5.0
2198.0,133.0,Mastercard,Debit,5241330528442158.0,436.0,YES,1.0,$24508,31.0,65.0,1988.0,10.0,Female,5295 Pine Street,33.95,-84.54,$30747,$62692,$50290,698.0,2.0
4683.0,133.0,Mastercard,Debit,5386540540263311.0,26.0,YES,1.0,$25197,31.0,65.0,1988.0,10.0,Female,5295 Pine Street,33.95,-84.54,$30747,$62692,$50290,698.0,2.0
6113.0,682.0,Mastercard,Credit,5512081974916797.0,765.0,YES,2.0,$9300,58.0,62.0,1961.0,10.0,Male,2130 Valley Stream Lane,40.69,-111.99,$17276,$35229,$60945,724.0,2.0
6145.0,682.0,Visa,Debit,4605950682175499.0,517.0,YES,1.0,$16047,58.0,62.0,1961.0,10.0,Male,2130 Valley Stream Lane,40.69,-111.99,$17276,$35229,$60945,724.0,2.0
5162.0,795.0,Mastercard,Debit,5902542975328331.0,983.0,YES,1.0,$27795,40.0,58.0,1979.0,3.0,Female,73 Oak Street,32.79,-96.76,$37234,$75918,$94579,759.0,2.0
4357.0,795.0,Discover,Credit,6917280872761373.0,315.0,YES,2.0,$16100,40.0,58.0,1979.0,3.0,Female,73 Oak Street,32.79,-96.76,$37234,$75918,$94579,759.0,2.0
5904.0,1849.0,Mastercard,Debit,5576035087378479.0,481.0,YES,2.0,$14027,39.0,66.0,1980.0,11.0,Female,364 12th Drive,47.13,-122.4,$20345,$41483,$64098,721.0,2.0
1011.0,1849.0,Discover,Credit,6737538441360610.0,595.0,YES,1.0,$10600,39.0,66.0,1980.0,11.0,Female,364 12th Drive,47.13,-122.4,$20345,$41483,$64098,721.0,2.0
3661.0,1732.0,Visa,Debit,4044316472139410.0,596.0,YES,2.0,$26995,50.0,60.0,1969.0,7.0,Female,4704 Essex Boulevard,37.77,-122.21,$26391,$53810,$78986,637.0,1.0
712.0,167.0,Mastercard,Credit,5226870809361787.0,75.0,YES,1.0,$10400,26.0,72.0,1994.0,1.0,Female,189 Washington Street,35.88,-80.01,$18657,$38036,$0,743.0,3.0
1742.0,167.0,Mastercard,Credit,5067574894573935.0,755.0,YES,2.0,$11400,26.0,72.0,1994.0,1.0,Female,189 Washington Street,35.88,-80.01,$18657,$38036,$0,743.0,3.0
942.0,167.0,Visa,Credit,4742301691992776.0,16.0,YES,2.0,$11900,26.0,72.0,1994.0,1.0,Female,189 Washington Street,35.88,-80.01,$18657,$38036,$0,743.0,3.0
1987.0,1496.0,Visa,Debit,4414714260971092.0,462.0,YES,1.0,$29065,20.0,65.0,1999.0,9.0,Male,9895 El Camino Boulevard,41.75,-70.61,$23909,$48747,$171249,713.0,3.0
713.0,1496.0,Mastercard,Debit (Prepaid),5483078601827876.0,594.0,YES,2.0,$55,20.0,65.0,1999.0,9.0,Male,9895 El Camino Boulevard,41.75,-70.61,$23909,$48747,$171249,713.0,3.0
943.0,1496.0,Visa,Debit (Prepaid),4749171976917258.0,187.0,YES,1.0,$89,20.0,65.0,1999.0,9.0,Male,9895 El Camino Boulevard,41.75,-70.61,$23909,$48747,$171249,713.0,3.0
1743.0,853.0,Mastercard,Credit,5994692166168768.0,708.0,YES,2.0,$22800,29.0,67.0,1990.0,8.0,Female,225 Lake Boulevard,42.46,-83.37,$36817,$75070,$161525,723.0,1.0
6096.0,237.0,Visa,Credit,4187289847634833.0,798.0,NO,2.0,$4300,42.0,72.0,1977.0,8.0,Male,331 Oak Lane,37.96,-121.76,$28733,$58584,$99235,563.0,2.0
3574.0,237.0,Visa,Debit,4145423192370462.0,398.0,NO,1.0,$38900,42.0,72.0,1977.0,8.0,Male,331 Oak Lane,37.96,-121.76,$28733,$58584,$99235,563.0,2.0
4238.0,769.0,Discover,Credit,6514958752973692.0,261.0,NO,1.0,$9500,53.0,66.0,1966.0,10.0,Female,1132 Hill Street,36.2,-81.66,$19604,$39974,$77967,644.0,2.0
1744.0,769.0,Mastercard,Debit,5648870697869377.0,686.0,YES,2.0,$17633,53.0,66.0,1966.0,10.0,Female,1132 Hill Street,36.2,-81.66,$19604,$39974,$77967,644.0,2.0
3298.0,2.0,Mastercard,Credit,5191615123045322.0,485.0,YES,1.0,$7400,48.0,64.0,1971.0,8.0,Male,6035 Forest Avenue,40.84,-73.87,$13461,$27447,$80850,673.0,5.0
3593.0,2.0,Mastercard,Debit,5458954548704072.0,47.0,YES,1.0,$9001,48.0,64.0,1971.0,8.0,Male,6035 Forest Avenue,40.84,-73.87,$13461,$27447,$80850,673.0,5.0
2576.0,2.0,Mastercard,Debit,5077942665919872.0,127.0,NO,2.0,$9669,48.0,64.0,1971.0,8.0,Male,6035 Forest Avenue,40.84,-73.87,$13461,$27447,$80850,673.0,5.0
6073.0,2.0,Mastercard,Debit,5617443939610345.0,813.0,YES,2.0,$16491,48.0,64.0,1971.0,8.0,Male,6035 Forest Avenue,40.84,-73.87,$13461,$27447,$80850,673.0,5.0
2919.0,2.0,Visa,Credit,4809764397537147.0,939.0,YES,1.0,$7800,48.0,64.0,1971.0,8.0,Male,6035 Forest Avenue,40.84,-73.87,$13461,$27447,$80850,673.0,5.0
3153.0,313.0,Mastercard,Debit,5401966281135701.0,737.0,YES,2.0,$12183,32.0,68.0,1987.0,6.0,Female,9384 Ocean Avenue,36.73,-95.94,$16453,$33548,$31183,693.0,2.0
4804.0,313.0,Visa,Credit,4142618269549473.0,716.0,YES,1.0,$8900,32.0,68.0,1987.0,6.0,Female,9384 Ocean Avenue,36.73,-95.94,$16453,$33548,$31183,693.0,2.0
714.0,1624.0,Mastercard,Debit,5141201123047050.0,639.0,NO,1.0,$13558,23.0,74.0,1996.0,7.0,Male,613 First Boulevard,40.07,-80.89,$20697,$42200,$28557,769.0,2.0
1988.0,1624.0,Visa,Credit,4562385865984516.0,2.0,YES,1.0,$12600,23.0,74.0,1996.0,7.0,Male,613 First Boulevard,40.07,-80.89,$20697,$42200,$28557,769.0,2.0
1745.0,958.0,Mastercard,Debit,5505033368140306.0,281.0,YES,1.0,$10742,18.0,65.0,2001.0,9.0,Female,141 Sixth Boulevard,32.38,-83.35,$16413,$33459,$37753,705.0,3.0
944.0,958.0,Visa,Credit,4393681534654146.0,748.0,YES,2.0,$8100,18.0,65.0,2001.0,9.0,Female,141 Sixth Boulevard,32.38,-83.35,$16413,$33459,$37753,705.0,3.0
945.0,958.0,Visa,Debit,4454771454125736.0,884.0,YES,1.0,$12240,18.0,65.0,2001.0,9.0,Female,141 Sixth Boulevard,32.38,-83.35,$16413,$33459,$37753,705.0,3.0
2938.0,989.0,Mastercard,Credit,5696485046042913.0,764.0,YES,1.0,$28000,78.0,66.0,1941.0,9.0,Male,6283 Rose Avenue,38.87,-77.4,$46175,$113514,$16524,727.0,8.0
4613.0,989.0,Mastercard,Debit,5545483213832558.0,645.0,NO,1.0,$19843,78.0,66.0,1941.0,9.0,Male,6283 Rose Avenue,38.87,-77.4,$46175,$113514,$16524,727.0,8.0
4354.0,989.0,Visa,Debit,4353181605005049.0,19.0,YES,2.0,$4707,78.0,66.0,1941.0,9.0,Male,6283 Rose Avenue,38.87,-77.4,$46175,$113514,$16524,727.0,8.0
3039.0,989.0,Amex,Credit,309385388804488.0,251.0,YES,1.0,$16200,78.0,66.0,1941.0,9.0,Male,6283 Rose Avenue,38.87,-77.4,$46175,$113514,$16524,727.0,8.0
3643.0,989.0,Mastercard,Debit (Prepaid),5331189129913282.0,359.0,YES,1.0,$58,78.0,66.0,1941.0,9.0,Male,6283 Rose Avenue,38.87,-77.4,$46175,$113514,$16524,727.0,8.0
4124.0,989.0,Visa,Credit,4119849353170305.0,170.0,YES,2.0,$21600,78.0,66.0,1941.0,9.0,Male,6283 Rose Avenue,38.87,-77.4,$46175,$113514,$16524,727.0,8.0
2511.0,989.0,Mastercard,Debit,5676028749684108.0,678.0,YES,2.0,$4707,78.0,66.0,1941.0,9.0,Male,6283 Rose Avenue,38.87,-77.4,$46175,$113514,$16524,727.0,8.0
3979.0,989.0,Mastercard,Debit,5270284172540389.0,714.0,YES,3.0,$27178,78.0,66.0,1941.0,9.0,Male,6283 Rose Avenue,38.87,-77.4,$46175,$113514,$16524,727.0,8.0
2976.0,1562.0,Mastercard,Credit,5819630613408765.0,727.0,YES,2.0,$8100,38.0,65.0,1982.0,2.0,Female,8 Hillside Lane,36.26,-94.69,$12517,$25524,$69401,759.0,3.0
168.0,1562.0,Mastercard,Debit,5980129246400404.0,42.0,YES,2.0,$16815,38.0,65.0,1982.0,2.0,Female,8 Hillside Lane,36.26,-94.69,$12517,$25524,$69401,759.0,3.0
3459.0,1562.0,Visa,Debit (Prepaid),4881855799456128.0,637.0,YES,1.0,$0,38.0,65.0,1982.0,2.0,Female,8 Hillside Lane,36.26,-94.69,$12517,$25524,$69401,759.0,3.0
2907.0,1983.0,Mastercard,Credit,5268892141706910.0,905.0,YES,1.0,$51900,50.0,67.0,1969.0,3.0,Male,655 George Boulevard,33.55,-117.78,$69236,$141161,$0,773.0,3.0
3399.0,1983.0,Mastercard,Credit,5634102457746992.0,250.0,YES,1.0,$17700,50.0,67.0,1969.0,3.0,Male,655 George Boulevard,33.55,-117.78,$69236,$141161,$0,773.0,3.0
2653.0,1983.0,Mastercard,Debit,5340780229634197.0,257.0,YES,1.0,$47211,50.0,67.0,1969.0,3.0,Male,655 George Boulevard,33.55,-117.78,$69236,$141161,$0,773.0,3.0
191.0,1091.0,Amex,Credit,386478516235378.0,172.0,NO,2.0,$17800,32.0,66.0,1987.0,5.0,Female,52292 East Street,39.3,-76.61,$26431,$53890,$252106,656.0,4.0
1384.0,1091.0,Visa,Debit,4330882727770787.0,22.0,YES,1.0,$29685,32.0,66.0,1987.0,5.0,Female,52292 East Street,39.3,-76.61,$26431,$53890,$252106,656.0,4.0
3507.0,1091.0,Visa,Credit,4724864981660920.0,403.0,NO,1.0,$12700,32.0,66.0,1987.0,5.0,Female,52292 East Street,39.3,-76.61,$26431,$53890,$252106,656.0,4.0
3334.0,1091.0,Visa,Debit,4561951091545890.0,691.0,YES,1.0,$21744,32.0,66.0,1987.0,5.0,Female,52292 East Street,39.3,-76.61,$26431,$53890,$252106,656.0,4.0
2013.0,759.0,Visa,Credit,4417109828447309.0,812.0,YES,2.0,$15500,60.0,65.0,1959.0,12.0,Male,575 Bayview Lane,35.92,-86.84,$36563,$74550,$37427,687.0,4.0
3716.0,759.0,Mastercard,Debit,5418111837859479.0,529.0,YES,2.0,$23154,60.0,65.0,1959.0,12.0,Male,575 Bayview Lane,35.92,-86.84,$36563,$74550,$37427,687.0,4.0
2230.0,759.0,Mastercard,Debit,5864938158181063.0,438.0,YES,2.0,$8747,60.0,65.0,1959.0,12.0,Male,575 Bayview Lane,35.92,-86.84,$36563,$74550,$37427,687.0,4.0
3101.0,759.0,Mastercard,Debit,5565412921641370.0,992.0,YES,1.0,$25059,60.0,65.0,1959.0,12.0,Male,575 Bayview Lane,35.92,-86.84,$36563,$74550,$37427,687.0,4.0
2069.0,779.0,Mastercard,Credit,5333842700329565.0,191.0,YES,2.0,$14200,81.0,69.0,1938.0,3.0,Female,44 Valley Boulevard,33.77,-96.67,$20874,$32669,$1433,755.0,5.0
119.0,779.0,Visa,Debit,4906021631955321.0,889.0,YES,2.0,$18888,81.0,69.0,1938.0,3.0,Female,44 Valley Boulevard,33.77,-96.67,$20874,$32669,$1433,755.0,5.0
1058.0,779.0,Mastercard,Debit,5260501863539748.0,797.0,NO,2.0,$3099,81.0,69.0,1938.0,3.0,Female,44 Valley Boulevard,33.77,-96.67,$20874,$32669,$1433,755.0,5.0
4558.0,779.0,Mastercard,Debit,5948253675276941.0,348.0,YES,2.0,$10656,81.0,69.0,1938.0,3.0,Female,44 Valley Boulevard,33.77,-96.67,$20874,$32669,$1433,755.0,5.0
3299.0,779.0,Mastercard,Debit,5510063639324759.0,587.0,YES,2.0,$12698,81.0,69.0,1938.0,3.0,Female,44 Valley Boulevard,33.77,-96.67,$20874,$32669,$1433,755.0,5.0
4282.0,105.0,Visa,Credit,4359575208295254.0,939.0,YES,1.0,$10200,54.0,68.0,1965.0,8.0,Male,420 Oak Drive,41.47,-75.57,$18432,$37579,$0,742.0,5.0
4443.0,105.0,Visa,Credit,4835239816888340.0,368.0,YES,2.0,$10100,54.0,68.0,1965.0,8.0,Male,420 Oak Drive,41.47,-75.57,$18432,$37579,$0,742.0,5.0
3460.0,105.0,Visa,Credit,4754007965044975.0,604.0,YES,1.0,$10700,54.0,68.0,1965.0,8.0,Male,420 Oak Drive,41.47,-75.57,$18432,$37579,$0,742.0,5.0
